548.0,311.0,73.0,127.0
547.0,310.0,73.0,127.0
543.0,315.0,73.0,127.0
539.0,316.0,73.0,127.0
537.0,315.0,73.0,127.0
535.0,317.0,73.0,127.0
534.0,319.0,73.0,127.0
534.0,320.0,73.0,127.0
537.0,321.0,73.0,127.0
538.0,322.0,73.0,127.0
541.0,325.0,73.0,127.0
539.0,328.0,73.0,127.0
540.0,331.0,73.0,127.0
541.0,336.0,73.0,127.0
539.0,341.0,73.0,127.0
536.0,350.0,73.0,127.0
531.0,358.0,73.0,127.0
529.0,366.0,73.0,127.0
527.0,374.0,73.0,127.0
526.0,380.0,73.0,127.0
526.0,382.0,73.0,127.0
528.0,385.0,73.0,127.0
529.0,388.0,73.0,127.0
527.0,388.0,73.0,127.0
529.0,392.0,70.0,121.0
531.0,393.0,70.0,121.0
537.0,393.0,70.0,121.0
545.0,393.0,70.0,121.0
554.0,391.0,70.0,121.0
564.0,391.0,70.0,121.0
573.0,386.0,70.0,121.0
582.0,387.0,70.0,121.0
592.0,385.0,70.0,121.0
602.0,384.0,70.0,121.0
612.0,380.0,70.0,121.0
621.0,377.0,70.0,121.0
629.0,376.0,70.0,121.0
638.0,373.0,70.0,121.0
647.0,369.0,70.0,121.0
653.0,365.0,70.0,121.0
655.0,362.0,70.0,121.0
656.0,358.0,70.0,121.0
651.0,350.0,73.0,127.0
647.0,347.0,73.0,127.0
636.0,343.0,73.0,127.0
624.0,337.0,73.0,127.0
608.0,331.0,73.0,127.0
587.0,324.0,77.0,133.0
567.0,320.0,77.0,133.0
550.0,317.0,77.0,133.0
533.0,310.0,77.0,133.0
525.0,306.0,77.0,133.0
521.0,300.0,77.0,133.0
523.0,297.0,73.0,127.0
529.0,295.0,70.0,121.0
533.0,291.0,70.0,121.0
535.0,287.0,70.0,121.0
536.0,285.0,70.0,121.0
536.0,282.0,70.0,121.0
537.0,278.0,70.0,121.0
538.0,275.0,70.0,121.0
541.0,269.0,70.0,121.0
544.0,265.0,70.0,121.0
548.0,261.0,70.0,121.0
554.0,257.0,70.0,121.0
559.0,252.0,70.0,121.0
566.0,254.0,70.0,121.0
569.0,254.0,70.0,121.0
572.0,250.0,70.0,121.0
576.0,251.0,70.0,121.0
579.0,251.0,70.0,121.0
580.0,253.0,70.0,121.0
580.0,252.0,70.0,121.0
576.0,254.0,70.0,121.0
571.0,258.0,70.0,121.0
564.0,264.0,70.0,121.0
558.0,268.0,70.0,121.0
554.0,269.0,73.0,127.0
553.0,277.0,73.0,127.0
552.0,285.0,73.0,127.0
551.0,289.0,73.0,127.0
551.0,306.0,73.0,127.0
553.0,313.0,77.0,133.0
554.0,325.0,77.0,133.0
557.0,339.0,77.0,133.0
557.0,349.0,80.0,140.0
556.0,357.0,85.0,147.0
556.0,366.0,89.0,154.0
558.0,373.0,89.0,154.0
556.0,376.0,93.0,162.0
559.0,375.0,98.0,170.0
563.0,373.0,98.0,170.0
566.0,372.0,98.0,170.0
570.0,368.0,98.0,170.0
570.0,354.0,103.0,179.0
578.0,320.0,99.0,214.0
574.0,309.0,99.0,214.0
572.0,288.0,104.0,225.0
570.0,274.0,104.0,225.0
566.0,254.0,109.0,236.0
561.0,244.0,109.0,236.0
560.0,226.0,115.0,248.0
554.0,215.0,115.0,248.0
543.0,209.0,115.0,248.0
527.0,200.0,120.0,260.0
505.0,193.0,126.0,273.0
489.0,195.0,126.0,273.0
466.0,191.0,133.0,287.0
448.0,189.0,133.0,287.0
435.0,190.0,133.0,287.0
432.0,189.0,133.0,287.0
434.0,190.0,133.0,287.0
435.0,188.0,133.0,287.0
438.0,187.0,133.0,287.0
452.0,184.0,133.0,287.0
487.0,171.0,139.0,301.0
562.0,160.0,146.0,316.0
596.0,171.0,146.0,316.0
627.0,208.0,139.0,301.0
665.0,225.0,139.0,301.0
698.0,227.0,139.0,301.0
723.0,229.0,139.0,301.0
748.0,241.0,133.0,287.0
760.0,240.0,133.0,287.0
762.0,240.0,133.0,287.0
751.0,241.0,133.0,287.0
729.0,239.0,133.0,287.0
699.0,228.0,139.0,301.0
661.0,222.0,139.0,301.0
615.0,207.0,139.0,301.0
574.0,190.0,139.0,301.0
530.0,178.0,139.0,301.0
490.0,163.0,139.0,301.0
455.0,150.0,133.0,287.0
429.0,129.0,133.0,287.0
418.0,104.0,133.0,287.0
421.0,83.0,133.0,287.0
435.0,67.0,133.0,287.0
453.0,51.0,139.0,301.0
477.0,45.0,139.0,301.0
497.0,44.0,139.0,301.0
510.0,62.0,133.0,287.0
505.0,92.0,133.0,287.0
491.0,132.0,133.0,287.0
482.0,146.0,139.0,301.0
483.0,147.0,139.0,301.0
493.0,136.0,139.0,301.0
504.0,128.0,139.0,301.0
510.0,128.0,139.0,301.0
510.0,139.0,139.0,301.0
503.0,153.0,139.0,301.0
493.0,162.0,139.0,301.0
486.0,167.0,139.0,301.0
488.0,169.0,139.0,301.0
487.0,178.0,133.0,287.0
484.0,179.0,133.0,287.0
487.0,177.0,133.0,287.0
488.0,176.0,133.0,287.0
488.0,175.0,133.0,287.0
491.0,173.0,133.0,287.0
494.0,171.0,133.0,287.0
496.0,169.0,133.0,287.0
500.0,151.0,154.0,300.0
490.0,160.0,154.0,300.0
489.0,161.0,154.0,300.0
490.0,161.0,154.0,300.0
493.0,158.0,154.0,300.0
495.0,158.0,154.0,300.0
496.0,157.0,154.0,300.0
498.0,159.0,154.0,300.0
498.0,163.0,154.0,300.0
496.0,166.0,154.0,300.0
494.0,171.0,154.0,300.0
496.0,173.0,154.0,300.0
501.0,171.0,154.0,300.0
501.0,172.0,154.0,300.0
501.0,173.0,154.0,300.0
501.0,170.0,162.0,315.0
507.0,184.0,154.0,300.0
509.0,185.0,154.0,300.0
514.0,187.0,154.0,300.0
513.0,192.0,154.0,300.0
512.0,199.0,154.0,300.0
516.0,200.0,154.0,300.0
516.0,203.0,154.0,300.0
523.0,202.0,154.0,300.0
527.0,202.0,154.0,300.0
527.0,202.0,154.0,300.0
530.0,204.0,154.0,300.0
532.0,203.0,154.0,300.0
534.0,205.0,154.0,300.0
536.0,205.0,154.0,300.0
535.0,210.0,154.0,300.0
536.0,223.0,147.0,286.0
534.0,225.0,147.0,286.0
533.0,228.0,147.0,286.0
530.0,230.0,147.0,286.0
526.0,232.0,147.0,286.0
517.0,223.0,154.0,300.0
513.0,225.0,154.0,300.0
516.0,201.0,151.0,308.0
502.0,214.0,151.0,308.0
493.0,219.0,151.0,308.0
488.0,226.0,144.0,293.0
480.0,232.0,144.0,293.0
473.0,230.0,144.0,293.0
470.0,231.0,144.0,293.0
467.0,231.0,144.0,293.0
