TOMP,0.700302243232727,320.9442138671875,435.7406005859375,64.05966186523438,124.26284790039062
STARK,0.9997921586036682,318.3310241699219,430.7248229980469,65.59432983398438,127.45559692382812
TOMP,0.7363462448120117,334.7852783203125,456.3082275390625,63.49176025390625,124.06155395507812
STARK,0.9996274709701538,331.7276306152344,452.28979873657227,65.48709106445312,125.2032699584961
TOMP,0.7456929683685303,364.7008056640625,487.1233825683594,69.827392578125,113.68072509765625
STARK,0.9940063953399658,363.4881706237793,483.80742263793945,71.3068618774414,116.44124603271484
TOMP,0.7047557830810547,390.560791015625,494.27996826171875,73.73458862304688,109.10653686523438
STARK,0.939032793045044,390.3002738952637,494.1054878234863,74.24549102783203,110.48351287841797
TOMP,0.723831832408905,399.7630615234375,495.1733093261719,74.30990600585938,105.00762939453125
STARK,0.9618561267852783,398.0457305908203,494.0752639770508,79.2799072265625,105.15531921386719
TOMP,0.7323693633079529,414.7298583984375,494.4476318359375,73.47015380859375,95.9732666015625
STARK,0.9490941166877747,413.4220733642578,491.35810470581055,74.39834594726562,100.36078643798828
TOMP,0.6693483591079712,423.64373779296875,493.4195251464844,66.00131225585938,96.88262939453125
STARK,0.9261167645454407,424.611572265625,488.96453857421875,66.7916259765625,101.26522827148438
TOMP,0.7307794690132141,440.21453857421875,485.8970642089844,49.9788818359375,111.55938720703125
STARK,0.4551452398300171,439.8663215637207,481.4862403869629,51.02281951904297,116.63054656982422
TOMP,0.6439152359962463,448.28350830078125,484.3148193359375,43.08294677734375,113.3138427734375
STARK,0.42831704020500183,446.66757011413574,489.35791397094727,46.411075592041016,110.66869354248047
TOMP,0.683271050453186,450.5067443847656,498.7853088378906,42.34515380859375,99.89984130859375
STARK,0.5701874494552612,448.47667121887207,498.96490478515625,46.705562591552734,99.69631958007812
TOMP,0.665380597114563,443.5973815917969,521.0478515625,58.73931884765625,76.65338134765625
STARK,0.578234076499939,445.07896614074707,521.9792060852051,55.87545394897461,76.3247299194336
TOMP,0.6249098777770996,438.510498046875,529.4346923828125,66.7159423828125,67.1947021484375
STARK,0.528445303440094,440.89845848083496,526.1568984985352,63.52180862426758,68.91758728027344
TOMP,0.671201765537262,432.89947509765625,562.8765869140625,78.11309814453125,46.4166259765625
STARK,0.8280147314071655,432.5239601135254,565.5616664886475,78.39257049560547,41.76326370239258
TOMP,0.7089424133300781,429.69464111328125,596.3143310546875,99.93087768554688,47.47998046875
STARK,0.8599715828895569,431.6588592529297,595.9693832397461,68.91961669921875,44.32017517089844
TOMP,0.6698188185691833,440.99017333984375,616.9154052734375,100.05914306640625,53.70660400390625
STARK,0.7950667142868042,441.1772689819336,618.4399356842041,80.50703430175781,52.65079879760742
TOMP,0.5357375741004944,499.342041015625,645.44482421875,95.36477661132812,75.05517578125
STARK,0.41830700635910034,501.49260330200195,647.2408065795898,88.68367767333984,71.67671203613281
TOMP,0.5686101913452148,576.4339599609375,592.9287109375,72.87957763671875,104.62164306640625
STARK,0.4247649908065796,564.2604370117188,605.1481323242188,82.24871826171875,113.62969970703125
TOMP,0.7467528581619263,765.5577392578125,494.4152526855469,52.3753662109375,92.69366455078125
STARK,0.8165059089660645,767.2337303161621,491.92807388305664,52.46851348876953,98.47489166259766
TOMP,0.5877057909965515,712.955078125,427.1307373046875,112.70068359375,104.16958618164062
STARK,0.690342903137207,718.352725982666,423.3249969482422,106.71031951904297,105.07768249511719
TOMP,0.6822574138641357,703.6800537109375,376.291748046875,116.3743896484375,112.40359497070312
STARK,0.9543629884719849,708.3961143493652,371.61452865600586,110.84925079345703,106.41693878173828
TOMP,0.638709545135498,653.4569702148438,308.30072021484375,72.531982421875,104.1959228515625
STARK,0.1985122263431549,656.3192138671875,307.8759536743164,62.14178466796875,111.70930480957031
TOMP,0.419351190328598,751.1964111328125,291.86419677734375,43.0770263671875,83.348388671875
STARK,0.5052657723426819,749.5550899505615,289.03902435302734,51.8159065246582,124.54203796386719
TOMP,0.45874446630477905,753.529296875,362.1312255859375,63.9990234375,67.56610107421875
STARK,0.22784936428070068,676.5628433227539,349.0417709350586,140.32630920410156,78.65248107910156
TOMP,0.46615076065063477,625.5562133789062,297.926513671875,51.5362548828125,158.84146118164062
STARK,0.35538527369499207,736.043155670166,274.27202224731445,90.83910369873047,127.21300506591797
TOMP,0.6716552376747131,610.634521484375,279.906005859375,93.94482421875,127.39788818359375
