TOMP,0.6405087113380432,558.208251953125,192.88055419921875,181.7667236328125,142.3770751953125
STARK,0.9999089241027832,558.7198486328125,184.64423370361328,179.87811279296875,146.86961364746094
TOMP,0.7032557725906372,546.42529296875,192.3916778564453,188.8109130859375,146.21298217773438
STARK,0.9997900128364563,544.9080505371094,185.6806640625,187.440673828125,150.03509521484375
TOMP,0.7207965850830078,534.2020263671875,195.5680694580078,195.58184814453125,147.23873901367188
STARK,0.9997695088386536,532.611946105957,183.03406524658203,197.4894256591797,155.35594177246094
TOMP,0.7364963293075562,518.9345703125,195.06427001953125,201.4798583984375,150.548095703125
STARK,0.9995113611221313,515.7173461914062,182.87886810302734,206.17205810546875,160.29701232910156
TOMP,0.7341897487640381,503.0777893066406,192.20474243164062,211.24505615234375,157.532470703125
STARK,0.9959900975227356,499.2998352050781,188.5201416015625,211.54437255859375,158.03765869140625
TOMP,0.7175260186195374,496.31890869140625,188.6786651611328,217.6572265625,164.20809936523438
STARK,0.9908285140991211,487.5477828979492,188.07015228271484,218.28126525878906,161.4643096923828
TOMP,0.7018141746520996,485.5553894042969,182.01438903808594,235.48687744140625,173.46426391601562
STARK,0.9666516780853271,479.11795806884766,180.07793426513672,232.79234313964844,172.35475158691406
TOMP,0.6918352842330933,472.2281494140625,171.8732147216797,259.1862487792969,189.30776977539062
STARK,0.9489861726760864,467.61927795410156,195.0963363647461,228.42599487304688,161.93336486816406
TOMP,0.6320765614509583,468.12890625,191.49114990234375,243.15933227539062,175.87200927734375
STARK,0.9473251700401306,459.61397552490234,184.39449310302734,236.96070861816406,177.2268829345703
TOMP,0.6554973721504211,459.59136962890625,188.3519287109375,232.14315795898438,186.93536376953125
STARK,0.9675661325454712,454.6127243041992,189.55994415283203,234.2959747314453,174.61253356933594
TOMP,0.6527868509292603,455.4073486328125,192.70562744140625,229.01724243164062,183.7158203125
STARK,0.7584938406944275,448.4324493408203,189.57718658447266,233.80203247070312,180.7776336669922
TOMP,0.6594781875610352,450.67083740234375,198.0436553955078,234.9150390625,182.25643920898438
STARK,0.9172658324241638,443.6230239868164,199.70716094970703,236.95701599121094,173.19114685058594
TOMP,0.6638031005859375,443.11865234375,201.47471618652344,241.1278076171875,178.41433715820312
STARK,0.9661877155303955,443.0458984375,205.6127090454101,239.86688232421875,168.18418884277344
TOMP,0.6685490608215332,450.7900390625,209.26568603515625,236.3984375,178.2615966796875
STARK,0.9946193695068359,447.7497253417969,204.58074951171875,236.61822509765625,172.8763427734375
TOMP,0.6761782169342041,461.7431640625,205.26023864746094,228.885498046875,181.46914672851562
